user_id,movie_id,movie_title,explanation_type,explanation,persuasiveness,transparency,satisfaction,interest_accuracy
-1458848857052507451,58559,蝙蝠侠：黑暗骑士 The Dark Knight,attr_nonpersonal,"这部电影的编剧是<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1275104.jpg"" style=""height:200px""/>'>乔纳森·诺兰 </span>",3.0,4.0,3,3
-1458848857052507451,58559,蝙蝠侠：黑暗骑士 The Dark Knight,user,和你兴趣相似的用户中，看过这部电影的93.1%都喜欢,3.0,4.0,2,3
-1458848857052507451,58559,蝙蝠侠：黑暗骑士 The Dark Knight,attr_random,这是一部剧情电影,3.0,4.0,3,3
-1458848857052507451,58559,蝙蝠侠：黑暗骑士 The Dark Knight,item,喜欢《美国队长3》的也喜欢,4.0,5.0,4,4
-1458848857052507451,58559,蝙蝠侠：黑暗骑士 The Dark Knight,pop,有612010用户看过这部电影(热门度前1%),2.0,3.0,4,4
-1458848857052507451,58559,蝙蝠侠：黑暗骑士 The Dark Knight,attr_personal,这是一部动作电影,4.0,4.0,5,4
-1458848857052507451,58559,蝙蝠侠：黑暗骑士 The Dark Knight,attr_peer,这是一部动作电影,4.0,4.0,5,4
-1458848857052507451,58559,蝙蝠侠：黑暗骑士 The Dark Knight,peer,鬼才导演诺兰执导的DC代表作！IMDB榜单第四！,5.0,5.0,4,4
-1458848857052507451,318,肖申克的救赎 The Shawshank Redemption,peer,豆瓣、IMDB双榜单常年第一，改编自鬼才小说家斯蒂芬·金同名作品,4.0,5.0,4,4
-1458848857052507451,318,肖申克的救赎 The Shawshank Redemption,attr_random,"这部电影的导演是<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1047973.jpg"" style=""height:200px""/>'>弗兰克·德拉邦特 </span>",3.0,4.0,3,3
-1458848857052507451,318,肖申克的救赎 The Shawshank Redemption,attr_personal,这是一部美国电影,3.0,2.0,3,3
-1458848857052507451,318,肖申克的救赎 The Shawshank Redemption,attr_nonpersonal,"这部电影的演员有<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1041179.jpg"" style=""height:200px""/>'>鲍勃·冈顿 </span>",2.0,3.0,3,3
-1458848857052507451,318,肖申克的救赎 The Shawshank Redemption,attr_peer,这是一部剧情电影,3.0,2.0,3,4
-1458848857052507451,318,肖申克的救赎 The Shawshank Redemption,user,和你兴趣相似的用户中，看过这部电影的86.9%都喜欢,2.0,2.0,2,2
-1458848857052507451,318,肖申克的救赎 The Shawshank Redemption,pop,有1677850用户看过这部电影(热门度前1%),4.0,4.0,3,3
-1458848857052507451,318,肖申克的救赎 The Shawshank Redemption,item,喜欢《美女与野兽》的也喜欢,2.0,2.0,2,3
-1458848857052507451,147374,"神秘博士：博士、寡妇和衣橱 Doctor Who 2011 Christmas Special : The Doctor, The Widow and The Wardrobe",attr_random,"这部电影的演员有<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1274423.jpg"" style=""height:200px""/>'>亚瑟·达维尔 </span>",3.0,3.0,3,3
-1458848857052507451,147374,"神秘博士：博士、寡妇和衣橱 Doctor Who 2011 Christmas Special : The Doctor, The Widow and The Wardrobe",item,喜欢《美女与野兽》的也喜欢,3.0,2.0,3,3
-1458848857052507451,147374,"神秘博士：博士、寡妇和衣橱 Doctor Who 2011 Christmas Special : The Doctor, The Widow and The Wardrobe",attr_nonpersonal,这是一部科幻电影,4.0,3.0,4,4
-1458848857052507451,147374,"神秘博士：博士、寡妇和衣橱 Doctor Who 2011 Christmas Special : The Doctor, The Widow and The Wardrobe",attr_personal,这是一部科幻电影,4.0,3.0,4,4
-1458848857052507451,147374,"神秘博士：博士、寡妇和衣橱 Doctor Who 2011 Christmas Special : The Doctor, The Widow and The Wardrobe",attr_peer,这是一部科幻电影,4.0,3.0,4,4
-1458848857052507451,147374,"神秘博士：博士、寡妇和衣橱 Doctor Who 2011 Christmas Special : The Doctor, The Widow and The Wardrobe",user,和你兴趣相似的用户中，看过这部电影的100.0%都喜欢,4.0,5.0,4,4
-1458848857052507451,147374,"神秘博士：博士、寡妇和衣橱 Doctor Who 2011 Christmas Special : The Doctor, The Widow and The Wardrobe",pop,有3778用户看过这部电影(热门度前39%),2.0,2.0,2,3
-1458848857052507451,147374,"神秘博士：博士、寡妇和衣橱 Doctor Who 2011 Christmas Special : The Doctor, The Widow and The Wardrobe",peer,著名长寿英国科幻电视剧《神秘博士》圣诞特别篇！,2.0,4.0,3,3
-1458848857052507451,5618,千与千寻 千と千尋の神隠し,attr_personal,这是一部奇幻电影,4.0,4.0,4,5
-1458848857052507451,5618,千与千寻 千と千尋の神隠し,attr_peer,这是一部动画电影,3.0,4.0,4,4
-1458848857052507451,5618,千与千寻 千と千尋の神隠し,user,和你兴趣相似的用户中，看过这部电影的86.6%都喜欢,2.0,3.0,2,2
-1458848857052507451,5618,千与千寻 千と千尋の神隠し,peer,日本动画大师宫崎骏集大成之作！,4.0,5.0,5,4
-1458848857052507451,5618,千与千寻 千と千尋の神隠し,item,喜欢《少林足球》的也喜欢,1.0,1.0,1,2
-1458848857052507451,5618,千与千寻 千と千尋の神隠し,attr_random,这是一部日本电影,2.0,3.0,4,3
-1458848857052507451,5618,千与千寻 千と千尋の神隠し,attr_nonpersonal,"这部电影的演员有<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1023337.jpg"" style=""height:200px""/>'>柊瑠美 </span>",2.0,2.0,3,3
-1458848857052507451,5618,千与千寻 千と千尋の神隠し,pop,有1326004用户看过这部电影(热门度前1%),3.0,5.0,4,3
-2074434096499182087,160718,鹬 Piper,user,和你兴趣相似的用户中，看过这部电影的87.5%都喜欢,4.0,3.0,4,4
-2074434096499182087,160718,鹬 Piper,attr_personal,这是一部动画电影,3.0,2.0,3,3
-2074434096499182087,160718,鹬 Piper,attr_peer,这是一部动画电影,3.0,2.0,3,3
-2074434096499182087,160718,鹬 Piper,attr_random,这是一部美国电影,2.0,2.0,3,3
-2074434096499182087,160718,鹬 Piper,pop,有88517用户看过这部电影(热门度前7%),4.0,4.0,4,4
-2074434096499182087,160718,鹬 Piper,item,喜欢《花木兰》的也喜欢,4.0,3.0,4,4
-2074434096499182087,160718,鹬 Piper,peer,晨曦微茫的小岛上，海水轻柔俯视着纤尘不染的沙滩，小鸟一家的故事就发生在这里。,2.0,2.0,3,3
-2074434096499182087,160718,鹬 Piper,attr_nonpersonal,"这部电影的导演是<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1364236.jpg"" style=""height:200px""/>'>艾伦·巴利拉罗 </span>",2.0,2.0,3,3
-2074434096499182087,121302,某人的目光 だれかのまなざし,attr_random,"这部电影的编剧是<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1005177.jpg"" style=""height:200px""/>'>新海诚 </span>",4.0,4.0,4,4
-2074434096499182087,121302,某人的目光 だれかのまなざし,pop,有12865用户看过这部电影(热门度前22%),3.0,3.0,3,3
-2074434096499182087,121302,某人的目光 だれかのまなざし,attr_nonpersonal,"这部电影的演员有<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1011007.jpg"" style=""height:200px""/>'>花村怜美 </span>",3.0,2.0,3,3
-2074434096499182087,121302,某人的目光 だれかのまなざし,attr_personal,"这部电影的演员有<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1011007.jpg"" style=""height:200px""/>'>花村怜美 </span>",3.0,2.0,3,3
-2074434096499182087,121302,某人的目光 だれかのまなざし,item,喜欢《山楂树之恋》的也喜欢,4.0,4.0,4,4
-2074434096499182087,121302,某人的目光 だれかのまなざし,peer,新海诚倾心之作，生活在未来的绫有着怎样的烦恼？,4.0,4.0,4,4
-2074434096499182087,121302,某人的目光 だれかのまなざし,user,和你兴趣相似的用户中，看过这部电影的100.0%都喜欢,4.0,4.0,4,4
-2074434096499182087,121302,某人的目光 だれかのまなざし,attr_peer,"这部电影的导演是<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1005177.jpg"" style=""height:200px""/>'>新海诚 </span>",4.0,4.0,4,4
-2074434096499182087,98491,纸人 Paperman,item,喜欢《花木兰》的也喜欢,4.0,4.0,4,4
-2074434096499182087,98491,纸人 Paperman,attr_nonpersonal,"这部电影的导演是<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1288020.jpg"" style=""height:200px""/>'>约翰·凯世 </span>",2.0,2.0,3,3
-2074434096499182087,98491,纸人 Paperman,user,和你兴趣相似的用户中，看过这部电影的95.8%都喜欢,4.0,4.0,4,4
-2074434096499182087,98491,纸人 Paperman,peer,7分钟之内，品尝爱的味道,5.0,4.0,5,5
-2074434096499182087,98491,纸人 Paperman,attr_personal,这是一部动画电影,3.0,3.0,3,3
-2074434096499182087,98491,纸人 Paperman,pop,有61096用户看过这部电影(热门度前9%),3.0,3.0,4,4
-2074434096499182087,98491,纸人 Paperman,attr_peer,这是一部爱情电影,3.0,3.0,4,4
-2074434096499182087,98491,纸人 Paperman,attr_random,"这部电影的演员有<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1326196.jpg"" style=""height:200px""/>'>凯瑞·华格伦 </span>",2.0,2.0,3,3
-2074434096499182087,88125,哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,attr_nonpersonal,"这部电影的编剧是<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1022772.jpg"" style=""height:200px""/>'>J·K·罗琳 </span>",2.0,3.0,3,3
-2074434096499182087,88125,哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,item,喜欢《花木兰》的也喜欢,4.0,3.0,3,3
-2074434096499182087,88125,哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,pop,有436054用户看过这部电影(热门度前1%),2.0,4.0,3,3
-2074434096499182087,88125,哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,attr_random,"这部电影的演员有<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1003484.jpg"" style=""height:200px""/>'>丹尼尔·雷德克里夫 </span>",2.0,2.0,3,3
-2074434096499182087,88125,哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,attr_peer,"这部电影的演员有<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1053624.jpg"" style=""height:200px""/>'>艾玛·沃森 </span>",2.0,4.0,3,3
-2074434096499182087,88125,哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,user,和你兴趣相似的用户中，看过这部电影的98.5%都喜欢,3.0,3.0,3,3
-2074434096499182087,88125,哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,attr_personal,这是一部奇幻电影,2.0,3.0,3,2
-2074434096499182087,88125,哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,peer,童年的完结，魔法世界动荡不安，哈利波特一行人能否战胜邪恶，拯救世界？,3.0,3.0,3,2
-2074434096499182087,527,辛德勒的名单 Schindler's List,attr_peer,"这部电影的演员有<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1006956.jpg"" style=""height:200px""/>'>拉尔夫·费因斯 </span>",2.0,2.0,2,3
-2074434096499182087,527,辛德勒的名单 Schindler's List,user,和你兴趣相似的用户中，看过这部电影的92.4%都喜欢,3.0,3.0,3,3
-2074434096499182087,527,辛德勒的名单 Schindler's List,peer,这是一个战争时期真实发生的故事，在那些暗无天日的岁月里，拯救一个人，就是拯救全世界。,4.0,4.0,4,4
-2074434096499182087,527,辛德勒的名单 Schindler's List,pop,有669241用户看过这部电影(热门度前1%),4.0,4.0,3,3
-2074434096499182087,527,辛德勒的名单 Schindler's List,attr_nonpersonal,"这部电影的编剧是<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1028142.jpg"" style=""height:200px""/>'>托马斯·肯尼利 </span>",2.0,2.0,2,2
-2074434096499182087,527,辛德勒的名单 Schindler's List,attr_personal,这是一部剧情电影,4.0,4.0,3,3
-2074434096499182087,527,辛德勒的名单 Schindler's List,attr_random,"这部电影的演员有<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1041165.jpg"" style=""height:200px""/>'>卡罗琳·古多尔 </span>",3.0,2.0,2,2
-2074434096499182087,527,辛德勒的名单 Schindler's List,item,喜欢《社交网络》的也喜欢,4.0,4.0,4,4
-2074434096499182087,64114,消防员 Fireproof,attr_personal,这是一部家庭电影,4.0,3.0,4,4
-2074434096499182087,64114,消防员 Fireproof,peer,冲动和不成熟导致了两人之间感情的破灭和婚姻的破裂，他们能否重归于好？,4.0,3.0,3,3
-2074434096499182087,64114,消防员 Fireproof,attr_nonpersonal,这是一部爱情电影,4.0,3.0,4,4
-2074434096499182087,64114,消防员 Fireproof,attr_peer,这是一部爱情电影,4.0,3.0,4,4
-2074434096499182087,64114,消防员 Fireproof,user,和你兴趣相似的用户中，看过这部电影的100.0%都喜欢,4.0,4.0,4,4
-2074434096499182087,64114,消防员 Fireproof,attr_random,这是一部美国电影,2.0,2.0,3,3
-2074434096499182087,64114,消防员 Fireproof,item,喜欢《功夫梦》的也喜欢,4.0,3.0,4,4
-2074434096499182087,64114,消防员 Fireproof,pop,有4132用户看过这部电影(热门度前37%),2.0,2.0,2,2
-2074434096499182087,130628,男孩 Jongens,pop,有11272用户看过这部电影(热门度前24%),2.0,2.0,3,3
-2074434096499182087,130628,男孩 Jongens,attr_personal,这是一部爱情电影,4.0,4.0,4,4
-2074434096499182087,130628,男孩 Jongens,attr_peer,这是一部爱情电影,4.0,4.0,4,4
-2074434096499182087,130628,男孩 Jongens,item,喜欢《花木兰》的也喜欢,4.0,4.0,4,4
-2074434096499182087,130628,男孩 Jongens,peer,两个男孩关系亲昵，玩耍和练习都在一起，慢慢生出暧昧的情绪,3.0,4.0,3,3
-2074434096499182087,130628,男孩 Jongens,attr_random,"这部电影的演员有<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1340101.jpg"" style=""height:200px""/>'>克·赞德弗利特 </span>",2.0,2.0,2,2
-2074434096499182087,130628,男孩 Jongens,attr_nonpersonal,这是一部同性电影,4.0,4.0,3,3
-2074434096499182087,130628,男孩 Jongens,user,和你兴趣相似的用户中，看过这部电影的100.0%都喜欢,4.0,4.0,4,4
-2074434096499182087,120311,较量 Drishyam,peer,面对家庭的灾难，主角如何顽抗警察，如何挽救家庭，宛如上帝般创造了日期，不在场的日期。,4.0,3.0,4,4
-2074434096499182087,120311,较量 Drishyam,attr_random,这是一部家庭电影,4.0,3.0,4,4
-2074434096499182087,120311,较量 Drishyam,attr_personal,这是一部家庭电影,4.0,3.0,4,4
-2074434096499182087,120311,较量 Drishyam,attr_peer,这是一部家庭电影,4.0,3.0,4,4
-2074434096499182087,120311,较量 Drishyam,attr_nonpersonal,这是一部剧情电影,3.0,3.0,4,4
-2074434096499182087,120311,较量 Drishyam,item,喜欢《功夫熊猫3》的也喜欢,4.0,2.0,4,4
-2074434096499182087,120311,较量 Drishyam,pop,有356用户看过这部电影(热门度前73%),2.0,1.0,2,2
2559999849439832306,2203,辣手摧花 Shadow of a Doubt,attr_peer,这是一部犯罪电影,3.0,4.0,4,4
2559999849439832306,2203,辣手摧花 Shadow of a Doubt,pop,有10739用户看过这部电影(热门度前24%),4.0,2.0,4,4
2559999849439832306,2203,辣手摧花 Shadow of a Doubt,peer,小镇沉闷的空气令受过高等教育的十分压抑，她渴望在外谋大事、自己喜爱和崇敬的叔叔能突然出现，为自己的生活注入一缕新风。,1.0,2.0,1,2
2559999849439832306,2203,辣手摧花 Shadow of a Doubt,attr_random,"这部电影的演员有<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1153214.jpg"" style=""height:200px""/>'>亨利·崔佛斯 </span>",2.0,3.0,3,3
2559999849439832306,2203,辣手摧花 Shadow of a Doubt,attr_nonpersonal,这是一部悬疑电影,5.0,4.0,5,5
2559999849439832306,2203,辣手摧花 Shadow of a Doubt,attr_personal,这是一部美国电影,3.0,2.0,3,4
2559999849439832306,2203,辣手摧花 Shadow of a Doubt,item,喜欢《秒速5厘米》的也喜欢,4.0,3.0,3,3
2559999849439832306,2203,辣手摧花 Shadow of a Doubt,user,和你兴趣相似的用户中，看过这部电影的100.0%都喜欢,5.0,5.0,5,5
2559999849439832306,527,辛德勒的名单 Schindler's List,attr_personal,这是一部历史电影,1.0,1.0,2,1
2559999849439832306,527,辛德勒的名单 Schindler's List,peer,在那些暗无天日的岁月里，拯救一个人，就是拯救全世界。,3.0,2.0,3,2
2559999849439832306,527,辛德勒的名单 Schindler's List,attr_random,"这部电影的演员有<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1041165.jpg"" style=""height:200px""/>'>卡罗琳·古多尔 </span>",2.0,2.0,3,3
2559999849439832306,527,辛德勒的名单 Schindler's List,attr_peer,这是一部战争电影,2.0,3.0,4,3
2559999849439832306,527,辛德勒的名单 Schindler's List,item,喜欢《地心引力》的也喜欢,3.0,3.0,3,4
2559999849439832306,527,辛德勒的名单 Schindler's List,attr_nonpersonal,"这部电影的编剧是<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1028142.jpg"" style=""height:200px""/>'>托马斯·肯尼利 </span>",2.0,2.0,3,3
2559999849439832306,527,辛德勒的名单 Schindler's List,user,和你兴趣相似的用户中，看过这部电影的84.6%都喜欢,4.0,5.0,4,4
2559999849439832306,527,辛德勒的名单 Schindler's List,pop,有669241用户看过这部电影(热门度前1%),5.0,5.0,5,5
2559999849439832306,904,后窗 Rear Window,peer,摄影师发现了一起谋杀案，但他并未目击案发过程，也未见到尸体。那么真相究竟如何呢？杰弗里斯的推测只是他的臆想吗？,4.0,3.0,3,4
2559999849439832306,904,后窗 Rear Window,attr_peer,"这部电影的导演是<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1025185.jpg"" style=""height:200px""/>'>阿尔弗雷德·希区柯克 </span>",5.0,4.0,5,5
2559999849439832306,904,后窗 Rear Window,attr_nonpersonal,"这部电影的演员有<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1004925.jpg"" style=""height:200px""/>'>瑟尔玛·瑞特 </span>",2.0,2.0,3,3
2559999849439832306,904,后窗 Rear Window,user,和你兴趣相似的用户中，看过这部电影的85.7%都喜欢,4.0,5.0,4,4
2559999849439832306,904,后窗 Rear Window,pop,有101408用户看过这部电影(热门度前6%),4.0,5.0,4,5
2559999849439832306,904,后窗 Rear Window,attr_random,这是一部美国电影,2.0,3.0,3,4
2559999849439832306,904,后窗 Rear Window,attr_personal,这是一部美国电影,2.0,3.0,3,4
2559999849439832306,904,后窗 Rear Window,item,喜欢《小王子》的也喜欢,5.0,5.0,4,5
2559999849439832306,858,教父 The Godfather,pop,有572549用户看过这部电影(热门度前1%),5.0,5.0,5,5
2559999849439832306,858,教父 The Godfather,attr_random,这是一部犯罪电影,4.0,5.0,5,4
2559999849439832306,858,教父 The Godfather,attr_peer,这是一部犯罪电影,4.0,5.0,5,4
2559999849439832306,858,教父 The Godfather,user,和你兴趣相似的用户中，看过这部电影的85.2%都喜欢,4.0,5.0,4,4
2559999849439832306,858,教父 The Godfather,item,喜欢《地心引力》的也喜欢,3.0,4.0,3,3
2559999849439832306,858,教父 The Godfather,attr_personal,这是一部美国电影,3.0,3.0,3,4
2559999849439832306,858,教父 The Godfather,attr_nonpersonal,"这部电影的演员有<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1074277.jpg"" style=""height:200px""/>'>理查德·卡斯特尔诺 </span>",2.0,2.0,3,3
2559999849439832306,858,教父 The Godfather,peer,两代人的故事引出了美国黑帮的史诗,4.0,3.0,4,4
2559999849439832306,50,非常嫌疑犯 The Usual Suspects,attr_random,这是一部犯罪电影,4.0,5.0,5,5
2559999849439832306,50,非常嫌疑犯 The Usual Suspects,attr_peer,这是一部犯罪电影,4.0,5.0,5,5
2559999849439832306,50,非常嫌疑犯 The Usual Suspects,attr_personal,这是一部德国电影,4.0,2.0,3,3
2559999849439832306,50,非常嫌疑犯 The Usual Suspects,item,喜欢《地心引力》的也喜欢,3.0,4.0,3,4
2559999849439832306,50,非常嫌疑犯 The Usual Suspects,pop,有171366用户看过这部电影(热门度前4%),4.0,5.0,5,5
2559999849439832306,50,非常嫌疑犯 The Usual Suspects,user,和你兴趣相似的用户中，看过这部电影的85.9%都喜欢,4.0,5.0,4,4
2559999849439832306,50,非常嫌疑犯 The Usual Suspects,peer,一段天衣无缝的谎言，一次瞒天过海的计谋。,4.0,4.0,3,4
2559999849439832306,50,非常嫌疑犯 The Usual Suspects,attr_nonpersonal,"这部电影的演员有<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1048144.jpg"" style=""height:200px""/>'>史蒂芬·鲍德温 </span>",3.0,3.0,3,3
2559999849439832306,908,西北偏北 North by Northwest,item,喜欢《秒速5厘米》的也喜欢,3.0,4.0,3,4
2559999849439832306,908,西北偏北 North by Northwest,attr_nonpersonal,"这部电影的演员有<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1036689.jpg"" style=""height:200px""/>'>洁茜·罗伊丝·兰迪斯 </span>",2.0,1.0,3,3
2559999849439832306,908,西北偏北 North by Northwest,attr_peer,这是一部犯罪电影,4.0,5.0,4,5
2559999849439832306,908,西北偏北 North by Northwest,attr_personal,这是一部动作电影,4.0,5.0,4,4
2559999849439832306,908,西北偏北 North by Northwest,peer,罗杰被人认成了凯普林，从此以后灾难不断，扑朔迷离之中，孰对孰错？,3.0,3.0,3,4
2559999849439832306,908,西北偏北 North by Northwest,user,和你兴趣相似的用户中，看过这部电影的72.7%都喜欢,3.0,4.0,4,4
2559999849439832306,908,西北偏北 North by Northwest,pop,有59199用户看过这部电影(热门度前9%),4.0,5.0,4,5
2559999849439832306,908,西北偏北 North by Northwest,attr_random,"这部电影的导演是<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1025185.jpg"" style=""height:200px""/>'>阿尔弗雷德·希区柯克 </span>",5.0,5.0,5,5
2559999849439832306,670,大树之歌 অপুর সংসার,item,喜欢《秒速5厘米》的也喜欢,3.0,4.0,3,4
2559999849439832306,670,大树之歌 অপুর সংসার,attr_nonpersonal,这是一部剧情电影,4.0,3.0,3,3
2559999849439832306,670,大树之歌 অপুর সংসার,attr_personal,这是一部剧情电影,4.0,3.0,3,3
2559999849439832306,670,大树之歌 অপুর সংসার,attr_peer,这是一部剧情电影,4.0,3.0,3,3
2559999849439832306,670,大树之歌 অপুর সংসার,attr_random,"这部电影的演员有<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_None.jpg"" style=""height:200px""/>'>Alok Chakravarty </span>",2.0,2.0,3,3
2559999849439832306,670,大树之歌 অপুর সংসার,pop,有2370用户看过这部电影(热门度前46%),2.0,3.0,3,3
2559999849439832306,670,大树之歌 অপুর সংসার,peer,这部佳作以朴素、强烈的感情和视觉上的独特美感给人以心灵上的震撼。,4.0,4.0,4,5
2559999849439832306,912,卡萨布兰卡 Casablanca,attr_nonpersonal,"这部电影的编剧是<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1015305.jpg"" style=""height:200px""/>'>默里·伯内特 </span>",2.0,3.0,3,3
2559999849439832306,912,卡萨布兰卡 Casablanca,user,和你兴趣相似的用户中，看过这部电影的83.3%都喜欢,4.0,5.0,4,5
2559999849439832306,912,卡萨布兰卡 Casablanca,pop,有165342用户看过这部电影(热门度前4%),5.0,5.0,5,5
2559999849439832306,912,卡萨布兰卡 Casablanca,peer,面对爱情与生存是决定留下，还是离去，他们的爱情在政治和伦理的推波逐流中走向何方。,2.0,2.0,2,2
2559999849439832306,912,卡萨布兰卡 Casablanca,attr_peer,这是一部爱情电影,2.0,2.0,2,1
2559999849439832306,912,卡萨布兰卡 Casablanca,item,喜欢《小王子》的也喜欢,4.0,4.0,4,4
2559999849439832306,912,卡萨布兰卡 Casablanca,attr_random,"这部电影的演员有<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1041209.jpg"" style=""height:200px""/>'>克劳德·雷恩斯 </span>",2.0,2.0,3,3
2559999849439832306,912,卡萨布兰卡 Casablanca,attr_personal,这是一部美国电影,2.0,3.0,3,4
6889182645007703477,143547,剧院魅影：25周年纪念演出 The Phantom of the Opera at the Royal Albert Hall,attr_random,这是一部剧情电影,4.0,5.0,5,5
6889182645007703477,143547,剧院魅影：25周年纪念演出 The Phantom of the Opera at the Royal Albert Hall,peer,这部音乐剧特别有名，而且音乐好听，制作精良，值得一看。,3.0,4.0,4,4
6889182645007703477,143547,剧院魅影：25周年纪念演出 The Phantom of the Opera at the Royal Albert Hall,attr_nonpersonal,"这部电影的编剧是<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1000309.jpg"" style=""height:200px""/>'>安德鲁·洛伊德·韦伯 </span>",1.0,1.0,3,3
6889182645007703477,143547,剧院魅影：25周年纪念演出 The Phantom of the Opera at the Royal Albert Hall,attr_peer,"这部电影的编剧是<span style=""text-decoration:underline"" data-toggle=""tooltip"" data-placement=""right"" data-html=""true"" title='<img src=""/static/figures/attribute/c_1000309.jpg"" style=""height:200px""/>'>安德鲁·洛伊德·韦伯 </span>",1.0,1.0,3,3
6889182645007703477,143547,剧院魅影：25周年纪念演出 The Phantom of the Opera at the Royal Albert Hall,pop,有9823用户看过这部电影(热门度前25%),3.0,2.0,3,3
6889182645007703477,143547,剧院魅影：25周年纪念演出 The Phantom of the Opera at the Royal Albert Hall,attr_personal,这是一部英国电影,3.0,3.0,3,3
6889182645007703477,143547,剧院魅影：25周年纪念演出 The Phantom of the Opera at the Royal Albert Hall,item,喜欢《恐怖游轮》的也喜欢,4.0,5.0,5,5
